MIDAS,year,summer_secchi,summer_secchi_median,bottom_hit_rate,valid_bottom_flag_rate,n_stations,n_station_years,n_summer_dates,n_readings,seasonally_adjusted_secchi,seasonally_adjusted_secchi_median,all_year_bottom_hit_rate,all_year_n_stations,all_year_n_station_years,all_year_n_dates,all_year_n_readings
c0070,1989,5.800000000000001,5.800000000000001,0.0,1.0,1,1,18,18,5.63541425041562,5.689985749001867,0.0,1,1,21,21
c0070,1990,6.722222222222222,6.9,0.3888888888888889,1.0,1,1,18,18,6.625679666197381,6.849530900423174,0.36,1,1,25,25
c0070,1991,6.48125,6.6,0.1875,1.0,1,1,16,16,6.1122600144938595,6.189985749001867,0.14285714285714285,1,1,21,21
c0070,1992,6.5,6.8,0.3125,1.0,1,1,16,16,6.511293649384904,6.920257519931138,0.36363636363636365,1,1,22,22
c0070,1993,6.121428571428572,6.2,0.07142857142857142,1.0,1,1,14,14,6.053895656206718,6.2197583247125205,0.1111111111111111,1,1,18,18
c0070,1994,5.3500000000000005,5.2,0.10526315789473684,1.0,1,1,19,21,5.473878397503534,5.249530900423173,0.16129032258064516,1,1,31,33
c0070,1995,6.2894736842105265,6.3,0.0,1.0,1,1,19,19,6.342604453774425,6.380241675287479,0.13333333333333333,1,1,30,30
c0070,1996,5.2555555555555555,5.4,0.0,1.0,1,1,18,18,5.38869703998263,5.457651290573973,0.0,1,1,23,23
c0070,1997,6.144166666666667,6.225,0.16666666666666666,1.0,1,1,18,33,5.967187099917788,6.154742480068862,0.1875,1,1,24,41
c0070,1998,5.500714285714286,5.2225,0.07142857142857142,1.0,1,1,14,28,5.538568996877245,5.392125120963467,0.05,1,1,20,39
c0070,1999,5.864375,5.8825,0.125,1.0,1,1,16,32,5.553888471412097,5.547651290573974,0.08,1,1,25,50
c0070,2000,5.483636363636363,5.41,0.09090909090909091,1.0,1,1,11,11,5.977179127322054,6.078474347997689,0.09090909090909091,1,1,22,22
c0070,2001,5.891,6.029999999999999,0.0,1.0,1,1,10,10,5.949545789706778,5.979530900423173,0.0,1,1,14,14
c0070,2002,6.084615384615384,6.04,0.0,1.0,1,1,13,13,5.999649156074999,5.749985749001866,0.0,1,1,19,19
c0070,2003,5.843333333333334,6.24,0.1111111111111111,1.0,1,1,9,9,6.019530316506465,6.229985749001867,0.18181818181818182,1,1,11,11
c0070,2004,6.0225,6.095000000000001,0.0,1.0,1,1,8,11,5.727541261065629,5.884530900423174,0.0,1,1,11,15
c0070,2005,5.44575,5.78,0.0,1.0,1,1,10,16,5.600693135084185,5.814742480068862,0.0,1,1,12,19
c0070,2006,5.54375,5.4825,0.0,1.0,1,1,8,10,5.848128790357272,5.917125120963467,0.0,1,1,14,17
c0070,2007,6.574999999999999,6.57,0.2222222222222222,1.0,1,1,9,10,6.585973608958138,6.539499211135857,0.15384615384615385,1,1,13,14
c0070,2008,5.3218749999999995,4.9025,0.125,1.0,1,1,8,12,5.540030258114794,5.257242480068862,0.2,1,1,10,14
c0070,2009,5.72125,5.7,0.125,1.0,1,1,8,10,6.0635302581147945,6.100484944220485,0.3,1,1,10,12
c0070,2010,6.53375,6.54,0.0,1.0,1,1,8,12,6.541530258114794,6.499515055779516,0.1,1,1,10,14
c0070,2011,5.6194444444444445,5.46,0.0,1.0,1,1,9,13,5.603850394118895,5.449985749001867,0.0,1,1,11,15
c0070,2012,5.418125,5.215,0.125,1.0,1,1,8,19,5.6405302581147945,5.44725832471252,0.1,1,1,10,22
c0070,2013,5.608124999999999,5.3275,0.0,1.0,1,1,8,13,5.923030258114794,6.07274167528748,0.1,1,1,10,15
c0070,2014,5.699166666666667,5.56,0.125,1.0,1,1,8,13,5.899863591448128,5.788575250854915,0.1,1,1,10,16
c0070,2015,6.266208333333333,6.26,0.125,1.0,1,1,8,24,6.4519969247814615,6.445257519931138,0.2,1,1,10,27
c0070,2016,6.4628571428571435,6.4350000000000005,0.2857142857142857,1.0,1,1,7,10,6.684471508745443,6.749448733222103,0.3,1,1,10,13
c0070,2017,5.312,5.245,0.0,1.0,1,1,10,15,5.268059351663841,4.830984139439102,0.0,1,1,11,17
c0070,2018,5.9325,5.915,0.0,1.0,1,1,8,10,5.9300039611609145,5.960984139439102,0.0,1,1,8,10
c0070,2019,5.609285714285714,5.12,0.0,1.0,1,1,7,9,5.5177083938918585,5.07975832471252,0.0,1,1,8,10
c0070,2020,5.8125,5.72,0.125,1.0,1,1,8,10,5.8125,5.740257519931138,0.125,1,1,8,10
c0070,2021,6.136666666666667,6.0625,0.0,1.0,1,1,6,8,6.013747883112814,5.939985749001867,0.1111111111111111,1,1,9,11
c0070,2022,6.192142857142857,6.15,0.0,1.0,1,1,7,9,6.10914004876885,6.024515055779515,0.0,1,1,8,10
c0070,2023,5.679166666666666,5.7375,0.0,1.0,1,1,6,7,5.6088889183410835,5.70725832471252,0.0,1,1,8,10
c0070,2024,6.153333333333333,6.12,0.0,1.0,1,1,6,11,6.076668771733286,6.009499211135857,0.0,1,1,7,12
c0071,2014,1.9383333333333335,1.95,0.5555555555555556,1.0,1,1,9,10,1.9475322271451487,1.9194992111358578,0.6923076923076923,1,1,13,14
c0071,2015,1.889,1.85,0.9,1.0,1,1,5,6,1.9870693895008842,1.99131851978792,0.95,1,1,10,13
c0071,2016,2.2433333333333336,2.35,0.6666666666666666,1.0,1,1,3,3,2.208529695147009,2.22024167528748,0.75,1,1,4,5
c0074,2018,4.4,4.4,1.0,1.0,1,1,1,1,4.349530900423174,4.349530900423174,1.0,1,1,1,1
c0078,1970,10.200000000000001,9.9,0.0,1.0,1,1,3,3,10.277012807387795,10.24451055899607,0.0,1,1,4,4
c0078,1971,10.05,10.05,0.0,1.0,1,1,2,2,9.978483314472637,9.625338524484594,0.0,1,1,5,5
c0078,1972,8.5,7.2,0.0,1.0,1,1,3,3,8.93757250130547,8.43376809484445,0.0,1,1,6,6
c0078,1976,7.9,7.9,0.0,1.0,1,1,1,1,7.849530900423174,7.849530900423174,0.0,1,1,1,1
c0078,1977,9.726666666666667,9.7,0.0,1.0,1,1,15,15,9.809557499422423,9.789985749001868,0.0,1,1,19,19
c0078,1978,10.073333333333332,9.5,0.0,1.0,1,1,15,15,9.85117717779097,9.389985749001868,0.0,1,1,19,19
c0078,1979,9.671428571428573,10.2,0.0,1.0,1,1,7,7,9.553751557973113,9.968911717442342,0.0,1,1,11,11
c0078,1980,10.1,10.1,0.14285714285714285,1.0,1,1,7,7,10.035666789885555,10.069499211135858,0.09090909090909091,1,1,11,11
c0078,1981,9.825,9.8,0.0,1.0,1,1,4,4,9.921842846134021,9.825338524484593,0.0,1,1,7,7
c0078,1982,10.5,10.5,0.0,1.0,1,1,2,2,10.562647276333792,10.549530900423175,0.0,1,1,3,3
c0078,1983,9.047368421052632,8.7,0.0,1.0,1,1,19,19,8.957438098476697,8.690984139439102,0.0,1,1,25,25
c0078,1984,8.4,8.600000000000001,0.0,1.0,1,1,6,6,8.396668771733287,8.457651290573974,0.0,1,1,7,7
c0078,1985,9.029166666666667,9.3,0.0,1.0,1,1,12,13,8.854649462626137,9.249530900423176,0.0,1,1,19,20
c0078,1986,11.78125,12.05,0.0,1.0,1,1,8,9,10.831004162193391,11.569499211135858,0.0,1,1,11,12
c0078,1987,8.899999999999999,9.0,0.0,1.0,1,1,9,9,8.490294061871953,8.749530900423176,0.0,1,1,13,13
c0078,1988,9.7125,9.6,0.0,1.0,1,1,12,13,9.763720660223653,9.620257519931139,0.0,1,1,16,17
c0078,1989,9.316666666666666,9.3,0.0,1.0,1,1,12,13,9.12060906748913,9.149530900423175,0.0,1,1,17,18
c0078,1990,9.508333333333333,9.7,0.0,1.0,1,1,12,12,9.540713886489277,9.268911717442341,0.0,1,1,17,17
c0078,1991,10.022222222222222,10.1,0.0,1.0,1,1,9,9,9.952546474502899,10.130241675287479,0.0,1,1,12,12
c0078,1992,10.383333333333333,10.6,0.0,1.0,1,1,6,6,10.240937650896246,10.569499211135858,0.0,1,1,8,8
c0078,1993,10.379999999999999,10.05,0.0,1.0,1,1,10,10,9.976579608980172,9.989985749001868,0.0,1,1,13,13
c0078,1994,9.271428571428572,9.0,0.0,1.0,1,1,7,7,9.590548897645679,9.270257519931139,0.0,1,1,10,10
c0078,1995,9.572727272727272,9.7,0.0,1.0,1,1,11,11,9.128757802667428,8.979947928440723,0.0,1,1,16,16
c0078,1996,8.2875,8.149999999999999,0.0,1.0,1,1,8,8,8.282656300801632,8.170257519931138,0.0,1,1,10,10
c0078,1997,9.588809523809525,9.600000000000001,0.0,1.0,1,1,14,25,9.536014471747771,9.639985749001868,0.0,1,1,17,30
c0078,1998,8.001818181818182,8.85,0.0,1.0,1,1,11,11,8.045848747473531,8.839985749001867,0.0,1,1,13,13
c0078,1999,9.41,9.075,0.0,1.0,1,1,14,14,9.564519474961223,9.334317715006538,0.0,1,1,18,18
c0078,2000,9.27125,9.2,0.0,1.0,1,1,8,8,9.343530258114795,9.189985749001867,0.0,1,1,10,10
c0078,2001,10.163888888888888,10.25,0.0,1.0,1,1,9,10,10.336480610962461,10.199530900423175,0.0,1,1,11,12
c0078,2002,10.87875,10.75,0.0,1.0,1,1,8,8,10.6967467544173,10.657651290573973,0.0,1,1,11,11
c0078,2003,10.41875,10.525,0.0,1.0,1,1,8,8,10.061530258114797,10.454742480068862,0.0,1,1,10,10
c0078,2004,8.624444444444444,8.6,0.0,1.0,1,1,9,9,8.707712134688284,8.599530900423176,0.0,1,1,11,11
c0078,2005,8.11,8.075,0.0,1.0,1,1,10,10,8.030783743546813,7.939985749001867,0.0,1,1,11,11
c0078,2006,7.85625,8.05,0.0,1.0,1,1,8,9,7.771430419071072,8.029742480068862,0.0,1,1,10,11
c0078,2007,9.75,9.850000000000001,0.0,1.0,1,1,8,8,9.651530258114795,9.819758324712522,0.0,1,1,10,10
c0078,2008,8.283333333333333,7.85,0.0,1.0,1,1,9,9,8.394072890207617,8.557651290573974,0.0,1,1,11,11
c0078,2009,9.703571428571427,9.6,0.0,1.0,1,1,7,8,9.372146493523205,9.389985749001868,0.0,1,1,9,10
c0078,2010,9.7775,9.675,0.0,1.0,1,1,8,8,9.863530258114796,9.803591095498575,0.0,1,1,10,10
c0078,2011,8.9925,9.205,0.0,1.0,1,1,8,9,8.725530258114796,8.734515055779516,0.0,1,1,10,11
c0078,2012,8.68375,9.1875,0.0,1.0,1,1,8,10,8.908530258114796,9.19881851978792,0.0,1,1,10,12
c0078,2013,10.157222222222222,10.52,0.0,1.0,1,1,9,10,10.11816668014283,10.357651290573973,0.0,1,1,11,13
c0078,2014,9.040000000000001,9.2,0.0,1.0,1,1,5,5,9.058196827887821,9.149530900423175,0.0,1,1,5,5
c0078,2015,10.164166666666667,10.05,0.0,1.0,1,1,6,7,10.137253043164636,10.009515055779517,0.0,1,1,6,7
c0078,2016,10.695,10.6,0.0,1.0,1,1,4,4,10.657498033542748,10.668911717442342,0.0,1,1,5,5
c0078,2017,9.366666666666667,9.5,0.0,1.0,1,1,3,3,9.589367859089117,9.849530900423176,0.0,1,1,5,5
c0078,2018,10.58,10.6,0.0,1.0,1,1,5,5,10.084363966759986,10.469758324712522,0.0,1,1,6,6
c0078,2019,9.7125,9.55,0.0,1.0,1,1,4,4,9.982728365978128,10.384221308932759,0.0,1,1,6,6
c0078,2020,10.15,10.15,0.0,1.0,1,1,2,2,10.369476122289129,10.449530900423175,0.0,1,1,3,3
c0078,2021,10.216666666666667,10.2,0.0,1.0,1,1,3,3,9.667315451802889,9.899530900423175,0.0,1,1,5,5
c0078,2022,9.440000000000001,9.2,0.0,1.0,1,1,5,5,9.545221251002598,9.149530900423175,0.0,1,1,7,7
c0078,2023,6.58,6.58,0.0,1.0,1,1,1,1,6.529530900423174,6.529530900423174,0.0,1,1,1,1
c0078,2024,9.125208333333333,9.40625,0.0,1.0,2,2,7,15,9.143560481837717,9.459221308932758,0.0,2,2,8,16
c0080,1974,3.16,3.25,0.0,1.0,1,1,10,10,3.0743162854318933,3.1794487332221033,0.0,1,1,12,12
c0080,1975,3.3125,3.3499999999999996,0.0,1.0,1,1,8,8,3.4172399177391273,3.3694992111358575,0.0,1,1,13,13
c0080,1976,3.3272727272727276,3.2,0.0,1.0,1,1,22,24,3.2899939754423952,3.189985749001867,0.0,1,1,26,28
c0080,1977,3.4857142857142853,3.5,0.0,1.0,1,1,7,7,3.4365133125909737,3.27381851978792,0.0,1,1,12,12
c0080,1978,4.3,4.3,0.0,1.0,1,1,2,2,3.8792075961925687,4.2899857490018665,0.0,1,1,3,3
c0080,1979,3.9285714285714284,3.8,0.0,1.0,1,1,7,7,3.845943400435856,3.7899857490018665,0.0,1,1,9,9
c0080,1980,3.233333333333333,3.5,0.0,1.0,1,1,3,3,3.3270300975377,3.5238185197879197,0.0,1,1,4,4
c0080,1981,4.114285714285715,4.2,0.0,1.0,1,1,7,7,3.9736438087344186,4.11975832471252,0.0,1,1,8,8
c0080,1982,4.333333333333333,4.4,0.0,1.0,1,1,6,6,4.134088739859277,4.2899857490018665,0.0,1,1,7,7
c0080,1983,4.5,4.5,0.0,1.0,1,1,1,1,4.469499211135857,4.469499211135857,0.0,1,1,1,1
c0080,1989,3.44375,3.425,0.0,1.0,1,1,8,9,3.5467261167373803,3.4694992111358576,0.0,1,1,11,12
c0080,1990,3.477777777777778,3.5,0.0,1.0,1,1,9,9,3.5654492761550745,3.5794487332221037,0.0,1,1,12,12
c0080,1991,5.0125,5.0,0.0,1.0,1,1,8,8,4.907655845326389,4.969499211135857,0.0,1,1,11,11
c0080,1992,4.5625,4.75,0.0,1.0,1,1,8,8,4.453110390780935,4.489985749001867,0.0,1,1,11,11
c0080,1993,4.375,4.25,0.0,1.0,1,1,8,8,4.401920145020728,4.329448733222103,0.5454545454545454,2,2,12,12
c0080,1994,3.3051282051282054,4.0,0.0,1.0,3,3,17,17,3.293349424829095,3.9495309004231736,0.0,3,3,20,20
c0080,1995,3.415625,3.5250000000000004,0.0,1.0,4,4,40,40,3.5483113403015096,3.584644612567847,0.027777777777777776,4,4,50,50
c0080,1996,2.721212121212121,2.6,0.0,1.0,3,3,17,17,2.8846710516019645,3.0576512905739732,0.0,3,3,27,27
c0080,1997,3.858311546840959,3.875,0.24183006535947713,1.0,3,3,29,56,3.870272152643151,3.8649857490018666,0.23611111111111108,3,3,38,70
c0080,1998,3.6000099206349208,3.7,0.16666666666666666,0.9126984126984127,3,3,24,50,3.5481731164333907,3.722015055779516,0.16666666666666666,3,3,34,69
c0080,1999,3.4907407407407405,3.4,0.3333333333333333,0.8240740740740741,3,3,19,28,3.407115130374821,3.345257519931138,0.16666666666666666,3,3,28,41
c0080,2000,2.6285714285714286,2.6500000000000004,0.0,1.0,3,3,23,23,2.7299117461125113,2.6995309004231736,0.0,3,3,31,31
c0080,2001,3.8714285714285714,3.925,0.0,1.0,2,2,20,21,3.812375788055981,3.8065530756390444,0.0,2,2,25,26
c0080,2002,3.3069047619047622,3.3,0.0,1.0,3,3,16,16,3.3358267738008736,3.2899857490018665,0.0,3,3,16,16
c0080,2003,3.27,3.2,0.0,1.0,3,3,12,12,3.2794973065120523,3.189985749001867,0.0,3,3,12,12
c0080,2004,3.320833333333333,3.4124999999999996,0.0,1.0,2,2,12,12,3.3275858399770457,3.4051216344665023,0.0,2,2,12,12
c0080,2005,3.00625,2.9124999999999996,0.0,1.0,2,2,8,8,3.001257922321829,2.88225832471252,0.0,2,2,8,8
c0080,2006,2.95,2.8875,0.0,1.0,2,2,8,10,2.945007922321829,2.915484944220484,0.0,2,2,8,10
c0080,2007,3.836875,4.0,0.0,1.0,2,2,16,17,3.8669433519681915,4.049530900423173,0.0,2,2,18,19
c0080,2008,3.1166666666666667,3.05,0.0,1.0,2,2,18,28,3.1267760154932334,3.0302416752874795,0.0,2,2,18,28
c0080,2009,2.7680555555555557,2.825,0.0,1.0,2,2,18,35,2.7669428610002074,2.7845150557795155,0.0,2,2,18,35
c0080,2010,3.653125,3.575,0.0,1.0,2,2,16,32,3.4740302581147944,3.465484944220484,0.0,2,2,20,40
c0080,2011,3.254722222222222,3.275,0.0,1.0,2,2,19,37,3.2511417074157998,3.24962084560236,0.0,2,2,19,37
c0080,2012,3.533333333333333,3.425,0.0,1.0,2,2,18,36,3.440215050170983,3.3952575199311372,0.0,2,2,20,40
c0080,2013,3.259375,3.1875,0.0,1.0,2,2,16,32,3.230575886651254,3.0944992111358576,0.05555555555555555,2,2,18,36
c0080,2015,3.555595238095238,3.6500000000000004,0.0,1.0,3,3,17,33,3.5385052845167437,3.5535910954985734,0.0,3,3,18,35
c0080,2016,3.35625,3.3875,0.0,1.0,2,2,6,12,3.381564376003474,3.4077575199311374,0.0,2,2,6,12
c0080,2017,2.9749999999999996,2.9375,0.0,1.0,2,2,16,32,2.9623752011953455,2.90725832471252,0.0,2,2,16,32
c0080,2018,3.388888888888889,3.225,0.0,1.0,2,2,18,36,3.3198635430013077,3.1277353466111757,0.0,2,2,20,39
c0080,2019,2.9025,3.05,0.0,1.0,2,2,17,32,2.9585283374178504,3.029742480068862,0.0,2,2,19,36
c0080,2020,3.9027777777777777,3.8249999999999997,0.0,1.0,2,2,15,30,3.887057407260253,3.79475832471252,0.0,2,2,15,30
c0080,2021,3.560416666666667,3.5,0.0,1.0,2,2,17,36,3.5287023176642114,3.42178842225022,0.0,2,2,18,38
c0080,2022,4.3125,4.425,0.0,1.0,2,2,12,24,3.906727605016969,4.229742480068863,0.0,2,2,16,32
c0080,2023,3.11875,3.1,0.0,1.0,2,2,16,32,3.202101301938038,3.11975832471252,0.0,2,2,18,36
c0080,2024,3.7892857142857137,3.625,0.0,1.0,2,2,14,28,3.6641440099297644,3.5327575199311374,0.0,2,2,16,32
c0082,2011,5.793333333333333,6.0,0.0,1.0,1,1,6,6,5.763005286853633,5.989985749001867,0.0,1,1,6,6
c0082,2012,6.502857142857143,6.65,0.0,1.0,1,1,7,8,6.284816860062103,6.497651290573973,0.0,1,1,9,10
c0082,2013,6.442,6.46,0.0,1.0,1,1,10,11,6.648839971453445,6.7697583247125195,0.0,1,1,12,13
c0082,2014,7.0680000000000005,7.05,0.0,1.0,1,1,5,5,7.186025351878766,7.129742480068861,0.0,1,1,6,6
c0083,1979,2.4000000000000004,2.4000000000000004,0.0,1.0,1,1,2,2,2.216627201961103,2.0899857490018667,0.0,1,1,3,3
c0083,1983,2.88,3.0,0.0,1.0,1,1,5,5,3.334530365166191,3.229742480068862,0.0,1,1,6,6
c0083,1984,1.5999999999999999,1.4,0.0,1.0,1,1,3,3,2.4616747101055467,1.6697583247125203,0.0,1,1,4,4
c0083,1987,2.8333333333333335,2.0,0.0,1.0,1,1,3,3,3.3770300975376997,3.290484944220484,0.0,1,1,4,4
c0083,1993,2.0,2.0,0.0,1.0,1,1,1,1,2.0909841394391018,2.0909841394391018,0.0,1,1,1,1
c0083,1994,1.9,1.9,0.0,1.0,1,1,1,1,1.8495309004231737,1.8495309004231737,0.0,1,1,1,1
c0083,1998,3.5833333333333335,3.6,0.0,1.0,1,1,1,3,3.532864233756507,3.5495309004231737,0.0,1,1,1,3
c0083,2003,4.5,4.5,0.0,1.0,1,1,1,1,4.449530900423174,4.449530900423174,0.0,1,1,1,1
c0083,2004,4.3375,4.3825,0.0,1.0,1,1,4,8,4.3374999999999995,4.4229849442204845,0.0,1,1,4,8
c0083,2005,5.176666666666667,5.58,0.0,1.0,1,1,3,6,5.324845204254792,5.644448733222103,0.0,1,1,4,8
c0083,2008,5.21,5.21,0.0,1.0,1,1,1,1,5.1595309004231735,5.1595309004231735,0.0,1,1,1,1
c0083,2018,5.069,5.71,0.0,1.0,1,1,5,6,5.034609194423986,5.664530900423173,0.0,1,1,5,6
c0083,2019,5.948333333333333,6.04,0.1111111111111111,1.0,1,1,9,11,5.900131627921021,5.71891171744234,0.09090909090909091,1,1,11,13
c0083,2020,5.785,5.952500000000001,0.0,0.9166666666666666,1,1,6,8,6.032034058698614,6.070257519931138,0.125,1,1,8,10
c0083,2021,5.2075,5.3774999999999995,0.0,1.0,1,1,6,7,5.393221946854011,5.474499211135857,0.0,1,1,7,8
c0083,2023,5.045000000000001,4.91,0.0,1.0,1,1,3,4,5.014671953520299,4.859530900423174,0.0,1,1,3,4
c0086,1985,8.633333333333333,8.55,0.0,1.0,2,2,4,4,8.59634918328274,8.519758324712521,0.0,2,2,4,4
c0086,1986,14.5,14.5,0.0,1.0,1,1,4,4,13.254427168002719,14.520257519931139,0.0,1,1,6,6
c0086,1988,7.5,7.5,0.0,1.0,1,1,1,1,7.469499211135857,7.469499211135857,0.0,1,1,1,1
c0086,1996,5.7,5.7,0.0,1.0,1,1,1,1,5.649530900423174,5.649530900423174,0.0,1,1,1,1
c0086,2003,11.2025,11.2025,0.0,1.0,2,2,4,6,11.152030900423174,11.152030900423174,0.0,2,2,4,6
c0086,2023,5.830000000000001,5.52,0.0,1.0,3,3,3,3,5.779530900423173,5.469530900423173,0.0,3,3,3,3
c0086,2024,7.445,7.445,0.0,1.0,1,1,1,2,7.434985749001867,7.434985749001867,0.0,1,1,1,2
c0097,1970,6.7,6.7,0.0,1.0,1,1,2,2,6.946184006138438,7.398036978553038,0.0,1,1,3,3
c0097,1971,6.699999999999999,6.699999999999999,0.0,1.0,1,1,2,2,7.015972635724976,7.237434712453883,0.0,1,1,4,4
c0097,1972,7.9,7.9,0.0,1.0,1,1,1,1,7.686697646063211,7.99451055899607,0.0,1,1,4,4
c0097,1973,6.449999999999999,6.449999999999999,0.0,1.0,1,1,2,2,6.6144747045359775,6.7586918891408185,0.0,1,1,4,4
c0097,1976,4.618333333333333,4.6,0.5333333333333333,1.0,3,3,14,14,4.595115115272182,4.549530900423173,0.5333333333333333,3,3,14,14
c0097,1977,5.206666666666667,4.9,0.6666666666666666,1.0,3,3,13,13,5.197852085869229,4.86975832471252,0.6666666666666666,3,3,14,14
c0097,1978,5.4190476190476184,6.1,0.3333333333333333,1.0,3,3,21,21,5.414998987823943,6.089985749001866,0.40740740740740744,3,3,27,27
c0097,1979,4.841666666666667,5.3,0.4583333333333333,1.0,3,3,24,24,4.852656300801631,5.259515055779515,0.4666666666666666,3,3,30,30
c0097,1980,5.525396825396825,6.1,0.3888888888888889,1.0,3,3,19,19,5.524403431407239,6.190984139439101,0.40740740740740744,3,3,27,27
c0097,1981,6.817857142857143,6.949999999999999,0.0,1.0,2,2,15,15,7.050317999512739,7.139886287855326,0.0,2,2,21,21
c0097,1982,7.550000000000001,7.6,0.14285714285714285,1.0,2,2,14,14,7.682982143938397,7.879947928440721,0.1111111111111111,2,2,18,18
c0097,1983,7.3375,7.449999999999999,0.0625,1.0,2,2,16,17,7.487429829732033,7.429742480068862,0.05555555555555555,2,2,19,20
c0097,1984,7.4520833333333325,7.449999999999999,0.0,1.0,2,2,14,14,7.470123203698536,7.564636690246017,0.07142857142857142,2,2,17,17
c0097,1985,7.507142857142856,7.65,0.0,1.0,2,2,13,13,7.48620854098176,7.661674710105547,0.0,2,2,18,18
c0097,1986,6.095238095238095,7.45,0.5,1.0,3,3,15,15,6.066907168166721,6.989985749001867,0.4666666666666666,3,3,19,19
c0097,1987,6.099259259259259,7.3,0.4666666666666666,1.0,3,3,19,19,5.9791343972189805,7.2899857490018665,0.42857142857142855,3,3,26,26
c0097,1988,5.825,6.95,0.3333333333333333,1.0,3,3,8,8,5.795887977099905,6.574317715006538,0.3333333333333333,3,3,16,16
c0097,1989,5.645238095238096,7.199999999999999,0.4166666666666667,1.0,3,3,15,15,5.522152257604745,7.16891171744234,0.3888888888888889,3,3,23,23
c0097,1990,5.6584126984126994,6.7,0.3333333333333333,1.0,3,3,18,18,5.636857964677872,6.6135752508549155,0.2857142857142857,3,3,24,24
c0097,1991,5.986111111111111,7.4,0.3333333333333333,1.0,3,3,18,18,6.000417920976823,7.269499211135857,0.2777777777777778,3,3,24,24
c0097,1992,5.9750000000000005,7.0,0.3333333333333333,1.0,3,3,17,17,5.934875186505489,6.899530900423174,0.3333333333333333,3,3,22,22
c0097,1993,6.75,7.9,0.5555555555555555,1.0,3,3,12,12,6.585266145508986,7.849530900423174,0.5555555555555555,3,3,16,16
c0097,1994,5.794444444444444,6.4,0.3333333333333333,1.0,3,3,15,15,5.844992300540873,6.453591095498574,0.3333333333333333,3,3,19,19
c0097,1995,6.234920634920634,7.699999999999999,0.38888888888888884,1.0,3,3,12,12,6.223369507046744,7.720257519931137,0.4166666666666667,3,3,15,15
c0097,1996,5.6875,6.5,0.3333333333333333,1.0,3,3,16,16,5.827814544761083,6.569499211135857,0.3333333333333333,3,3,21,21
c0097,1997,6.102380952380952,7.6,0.3333333333333333,1.0,3,3,14,14,6.144289832822221,7.513575250854915,0.3333333333333333,3,3,19,19
c0097,1998,4.963333333333334,5.1,0.3333333333333333,1.0,3,3,13,15,5.038015421743818,5.089985749001866,0.3333333333333333,3,3,16,18
c0097,1999,5.841805555555556,7.37,0.3333333333333333,1.0,3,3,15,15,5.861013146554587,7.460984139439102,0.3333333333333333,3,3,19,19
c0097,2000,5.247142857142856,5.23,0.3333333333333333,1.0,2,2,10,10,5.2213918958098,5.326614716224439,0.3,2,2,15,15
c0097,2001,6.331666666666667,7.46,0.3333333333333333,1.0,3,3,10,10,6.4616272042384395,7.480257519931138,0.3333333333333333,3,3,13,13
c0097,2002,6.388333333333334,6.61,0.5,1.0,2,2,7,7,6.363649260597791,6.690121634466504,0.5,2,2,10,10
c0097,2003,6.46,6.28,0.5,1.0,2,2,8,8,6.467760501336053,6.319530097537701,0.5,2,2,12,12
c0097,2004,6.3825,6.395,0.5,1.0,2,2,8,9,6.259530258114795,5.9045309004231745,0.5,2,2,10,11
c0097,2005,6.5843796296296295,7.53,0.39999999999999997,1.0,3,3,18,20,6.547843019835438,7.759742480068862,0.3888888888888889,3,3,22,24
c0097,2006,6.963611111111111,8.415,0.3888888888888889,1.0,3,3,20,21,6.781411333525711,8.364530900423176,0.3888888888888889,3,3,22,24
c0097,2007,7.260833333333333,8.45,0.4444444444444444,1.0,3,3,19,22,6.953439103872277,8.404530900423175,0.4444444444444444,3,3,21,24
c0097,2008,6.036666666666666,7.085,0.3333333333333333,1.0,3,3,15,23,6.033277690126206,7.064742480068862,0.3333333333333333,3,3,15,23
c0097,2009,5.684305555555556,6.6875,0.3333333333333333,0.9444444444444445,3,3,10,14,5.684823733177417,6.707757519931137,0.3333333333333333,3,3,10,14
c0097,2010,6.78962962962963,8.43,0.40740740740740744,0.9814814814814815,3,3,21,27,6.781001644236728,8.419985749001867,0.40740740740740744,3,3,21,27
c0097,2011,6.687916666666666,8.0625,0.2777777777777778,1.0,3,3,16,21,6.675653278007743,7.719499211135857,0.2857142857142857,3,3,18,23
c0097,2012,5.863095238095238,6.5,0.3333333333333333,1.0,3,3,17,26,5.855542776513528,6.489985749001867,0.3333333333333333,3,3,17,26
c0097,2013,5.832777777777778,6.96,0.3333333333333333,1.0,3,3,9,15,5.836115861443822,6.929499211135857,0.3333333333333333,3,3,9,15
c0097,2014,6.651111111111111,8.26,0.3333333333333333,1.0,3,3,9,13,6.654449194777157,8.209530900423175,0.3333333333333333,3,3,9,13
c0097,2015,7.397619047619048,9.035,0.3333333333333333,1.0,3,3,21,26,7.336258941463903,8.99774167528748,0.3333333333333333,3,3,29,36
c0097,2016,6.745,8.1,0.40740740740740744,1.0,3,3,27,31,6.7708650146994005,7.939448733222104,0.3888888888888889,3,3,36,42
c0097,2017,6.126653439153439,7.685,0.3333333333333333,1.0,3,3,19,24,6.291276028959906,7.668036978553038,0.3333333333333333,3,3,23,29
c0097,2018,7.069924242424243,8.9,0.3666666666666667,1.0,3,3,29,44,7.076926987723738,8.899530900423176,0.3636363636363636,3,3,38,56
