MIDAS,SAMPDATE,SECCHI,SECCBOT,MTB,Depth,TMAX,TMIN,DOMAX,DOMIN,MLD,maxbf,ctr_buoy,epi_temp,hypo_temp,int_ener,schmidt,thermo,whole_temp,oxic_depth,frac_anoxic,TPEC,TPBG,CHLA
3682_1,2024-10-13,5.24,N,3682.1,26.8,13.1,6.9,7.2,2.1,15,0.0008138698415,13.00184565,12.47917717,7.415868493,425186450.8,82.92598433,16.21524402,11.8937898,26.8,0,,,
3682_1,2024-10-13,5.37,N,3682.1,26.8,13.1,6.9,7.2,2.1,15,0.0008138698415,13.00184565,12.47917717,7.415868493,425186450.8,82.92598433,16.21524402,11.8937898,26.8,0,,,
3758_1,2024-10-13,4.55,N,3758.1,10.7,15.7,15.2,9.6,9.4,,,,,,,,,,10.7,0,,,
3758_1,2024-10-13,5.85,N,3758.1,10.7,15.7,15.2,9.6,9.4,,,,,,,,,,10.7,0,,,
3998_1,2024-10-13,5.85,N,3998.1,13.1,,,,,,,,,,,,,,,,,,
4810_1,2024-10-13,5.45,N,4810.1,17.4,,,,,,,,,,,,,,,,,,
5348_1,2024-10-13,6.55,N,5348.1,8.2,,,,,,,,,,,,,,,,,,
5352_1,2024-10-13,4.3,N,5352.1,17.4,,,,,,,,,,,,,,,,,,
3942_1,2024-10-12,3.95,N,3942.1,9.8,,,,,,,,,,,,,,,,,,
5254_1,2024-10-11,1.91,N,5254.1,7.9,16.2,12.1,7.4,0.1,8,0.005587551368,7.934889521,16.13768397,,178191989.6,0.4107205688,8.227484834,16.1370945,7.9,0,25.5,94,9.65
5254_1,2024-10-11,1.77,N,5254.1,7.9,16.2,12.1,7.4,0.1,8,0.005587551368,7.934889521,16.13768397,,178191989.6,0.4107205688,8.227484834,16.1370945,7.9,0,25.5,94,9.65
5254_3,2024-10-11,3.94,Y,5254.1,7.9,16.2,12.1,7.4,0.1,8,0.005587551368,7.934889521,16.13768397,,178191989.6,0.4107205688,8.227484834,16.1370945,7.9,0,25.5,94,9.65
5372_1,2024-10-10,4.25,N,5372.1,10.4,,,,,,,,,,,,,,,,,,
3536_1,2024-10-09,4.14,Y,3536.1,4.3,13.5,13.2,9,8.9,4.3,0.0003851656363,3.5,13.47741205,,131023049.7,0.1478743578,,13.47741205,4.3,0,,,
3566_1,2024-10-09,3.51,N,3566.1,17.7,13.4,5.5,8.8,0.1,6,0.003781599486,7.139798764,13.39350553,6.745277275,258214800.4,30.80225043,6.567369263,12.17460122,6.7,0.2932033093,,,
3772_1,2024-10-09,3.2,N,3772.1,7.3,,,,,,,,,,,,,,,,,,
3828_1,2024-10-09,6.5,N,3828.1,7.6,16.9,12.1,7.9,0.3,6,0.003497186055,6.766932503,16.82643876,,197936151.7,1.674780507,7.5,16.77697378,6.8,0.06265280599,14,,2.3
3836_1,2024-10-09,4.7,N,3836.1,11.6,17.2,17,7.8,7.1,12,0.0001722188743,9.493563351,17.19719596,,64077638.59,0.02217802711,,17.19719596,11.6,0,18,17,6
3836_1,2024-10-09,4.6,N,3836.1,11.6,17.2,17,7.8,7.1,12,0.0001722188743,9.493563351,17.19719596,,64077638.59,0.02217802711,,17.19719596,11.6,0,18,17,6
3992_1,2024-10-09,2.8,N,3992.1,8.8,17,10,7.9,0.1,5,0.004437883544,6.086601326,16.99701943,10.28054229,231402949.2,5.224465884,5.810429291,16.73258609,5.7,0.1532210109,,,
3992_1,2024-10-09,2.85,N,3992.1,8.8,17,10,7.9,0.1,5,0.004437883544,6.086601326,16.99701943,10.28054229,231402949.2,5.224465884,5.810429291,16.73258609,5.7,0.1532210109,,,
4846_1,2024-10-09,5.64,N,4846.1,12.5,,,,,,,,,,,,,,,,,,
5198_1,2024-10-09,2.94,N,5198.1,5.8,,,,,,,,,,,,,,,,,,
5312_1,2024-10-09,6.84,N,5312.1,38.8,17.7,6.4,9.1,0.2,8,0.007556646204,9.797377485,17.60642831,8.263652897,529674804.9,276.1962104,8.544466708,14.58026454,32.2,0.01603528885,9,,4
5312_1,2024-10-09,6.8,N,5312.1,38.8,17.7,6.4,9.1,0.2,8,0.007556646204,9.797377485,17.60642831,8.263652897,529674804.9,276.1962104,8.544466708,14.58026454,32.2,0.01603528885,9,,4
5312_2,2024-10-09,3.67,N,5312.2,12.1,,,,,,,,,,,,,,,,13,180,9.45
5312_2,2024-10-09,3.65,N,5312.2,12.1,,,,,,,,,,,,,,,,13,180,9.45
5712_1,2024-10-09,4.75,N,5712.1,12.5,,,,,,,,,,,,,,,,,,
5812_1,2024-10-09,5.2,N,5812.1,22.3,17.2,5.9,8.8,0.4,5,0.004967292071,7.059101176,17.10752312,7.042952661,543750625.7,239.8715231,6.510231414,12.91441027,17.7,0.1566740169,7,24,5.4
3292_1,2024-10-08,3.93,N,3292.1,13,14.9,8.1,8.1,0.1,6,0.003090862801,7.232811068,14.89753032,8.533603695,227511430.2,11.12120735,7.067417724,14.43701376,6.7,0.1594686188,,,
3814_1,2024-10-08,5.66,N,3814.1,8.5,17.9,17.9,8.1,7.9,8.5,0,,17.9,,436031786.2,0,,17.9,8.5,0,22,,7.2
3814_1,2024-10-08,5.6,N,3814.1,8.5,17.9,17.9,8.1,7.9,8.5,0,,17.9,,436031786.2,0,,17.9,8.5,0,22,,7.2
3830_1,2024-10-08,7,N,3830.1,7.6,18.1,16.4,7.8,0.5,7.6,0.001174514539,4.081664213,17.68924076,16.51310569,222907602.9,3.450467987,6.460443126,17.66591775,6.7,0.06788730344,20,,1.8
3830_1,2024-10-08,7.09,N,3830.1,7.6,18.1,16.4,7.8,0.5,7.6,0.001174514539,4.081664213,17.68924076,16.51310569,222907602.9,3.450467987,6.460443126,17.66591775,6.7,0.06788730344,20,,1.8
3832_1,2024-10-08,5.61,N,3832.1,12.8,18,10.3,8.5,0.1,8,0.006633803831,8.400662941,17.83754321,10.8088629,390820620.3,29.08336805,8.512347239,17.26702313,8.3,0.2415867934,,310,6.3
3832_1,2024-10-08,5.43,N,3832.1,12.8,18,10.3,8.5,0.1,8,0.006633803831,8.400662941,17.83754321,10.8088629,390820620.3,29.08336805,8.512347239,17.26702313,8.3,0.2415867934,,310,6.3
3958_1,2024-10-08,4.42,N,3958.1,17.1,13.3,9,8.6,0.1,10,0.0008751034129,8.639397196,12.8841515,9.453247833,360557414.1,31.85004631,10.12696228,12.480846,10.4,0.2685235521,,,
5186_1,2024-10-08,8.45,N,5186.1,23.2,17.7,10.8,8.5,0,8,0.005275072426,9.673141764,17.7,11.54832321,579819342.3,118.343936,8.589793819,16.35151286,9.3,0.3880198831,5,,2.3
5186_1,2024-10-08,8.5,N,5186.1,23.2,17.7,10.8,8.5,0,8,0.005275072426,9.673141764,17.7,11.54832321,579819342.3,118.343936,8.589793819,16.35151286,9.3,0.3880198831,5,,2.3
5338_1,2024-10-08,6.6,N,5338.1,7.3,,,,,,,,,,,,,,,,,,
5344_1,2024-10-08,5.35,Y,5344.1,6.1,,,,,,,,,,,,,,,,,,
5448_1,2024-10-08,3.9,N,5448.1,26.8,17.5,9.2,8.7,0.1,9,0.004470601288,10.86861332,17.5,9.804387908,649485556.8,173.6000689,10.32288229,15.81492501,9.8,0.4580912863,13,,7.6
5448_1,2024-10-08,3.85,N,5448.1,26.8,17.5,9.2,8.7,0.1,9,0.004470601288,10.86861332,17.5,9.804387908,649485556.8,173.6000689,10.32288229,15.81492501,9.8,0.4580912863,13,,7.6
5654_1,2024-10-08,11.1,N,5654.1,32.3,18,4.3,13,0.5,,,,,,,,,,26.8,0.08351265692,4,21,1.4
5666_2,2024-10-08,7.1,N,5666.1,11.3,17.6,9.5,8.4,0.4,7,0.006076264242,7.462446847,17.48085008,10.04841439,245425763.7,5.744254353,7.55189149,17.33792828,7.7,0.0348455883,6,,3.4
5349_2,2024-10-07,4.93,N,5349.1,8.2,,,,,,,,,,,,,,,,,,
1674_1,2024-10-06,3.27,N,1674.1,14,15.9,15.3,9,8.9,14,0.0003050348805,8.123620515,15.77737596,,427547536.5,2.829675573,,15.77737596,14,0,,,
1674_1,2024-10-06,3.51,N,1674.1,14,15.9,15.3,9,8.9,14,0.0003050348805,8.123620515,15.77737596,,427547536.5,2.829675573,,15.77737596,14,0,,,
1674_3,2024-10-06,3.15,N,1674.1,9,15.9,15.3,9,8.9,14,0.0003050348805,8.123620515,15.77737596,,427547536.5,2.829675573,,15.77737596,14,0,,,
1674_3,2024-10-06,3.25,N,1674.1,9,15.9,15.3,9,8.9,14,0.0003050348805,8.123620515,15.77737596,,427547536.5,2.829675573,,15.77737596,14,0,,,
3616_1,2024-10-06,8.09,N,3616.1,15.2,18.3,8.4,9.2,0,7,0.006477148722,7.94743926,18.22983236,9.217010006,414014690.5,62.10959432,7.579800156,16.92516734,10.3,0.1369391731,4,,2.6
3616_1,2024-10-06,8.07,N,3616.1,15.2,18.3,8.4,9.2,0,7,0.006477148722,7.94743926,18.22983236,9.217010006,414014690.5,62.10959432,7.579800156,16.92516734,10.3,0.1369391731,4,,2.6
4306_1,2024-10-06,9.51,N,4306.1,22.9,,,,,,,,,,,,,,,,,,
4306_1,2024-10-06,9.48,N,4306.1,22.9,,,,,,,,,,,,,,,,,,
4444_1,2024-10-06,3.35,N,4444.1,8.2,17.5,17.5,8.8,8.2,8.2,0,,17.5,,373320152.8,0,,17.5,8.2,0,,,
5382_1,2024-10-06,3.74,N,5382.1,6.7,18.1,18,9.2,9.2,8,0.0001820543798,7.5,18.1,,229033239.1,0,,18.1,6.7,0,,,
5382_1,2024-10-06,3.9,N,5382.1,6.7,18.1,18,9.2,9.2,8,0.0001820543798,7.5,18.1,,229033239.1,0,,18.1,6.7,0,,,
3444_1,2024-10-05,8.2,N,3444.1,36.9,,,,,,,,,,,,,,,,,,
4292_1,2024-10-05,8.58,N,4292.1,10.4,,,,,,,,,,,,,,,,,,
5206_1,2024-10-05,3.45,N,5206.1,7,,,,,,,,,,,,,,,,,,
5272_1,2024-10-05,5.8,N,5272.1,18.2,18.8,9.9,9.5,0,8,0.004198758512,9.643541876,18.68339044,10.45036454,639509932.9,137.559838,10.03736834,17.09986637,8.8,0.5032401687,,,
5272_2,2024-10-05,5.5,N,5272.2,32.3,18.8,6.2,9.4,0,7,0.004779019193,10.31907866,18.75790903,9.022841486,583124022.8,230.8438554,8.517505262,16.45013151,24.9,0.0364864415,,,
5307_1,2024-10-05,6.9,N,5307.1,13.71,,,,,,,,,,,,,,,,,,
78_1,2024-10-04,9.1,N,78.1,48.2,,,,,,,,,,,,,,,,11,,
3392_1,2024-10-04,6.5,N,3392.1,19.5,,,,,,,,,,,,,,,,,,
3734_1,2024-10-04,6.2,N,3734.1,20.4,20.1,9.3,8.5,0.2,8,0.005420516847,8.554043615,19.45179796,10.03627769,552327485.1,161.9329564,8.739751182,17.51151315,8.7,0.3598865961,,,
3750_1,2024-10-04,4.1,N,3750.1,13.4,,,,,,,,,,,,,,,,,,
3750_1,2024-10-04,4.2,N,3750.1,13.4,,,,,,,,,,,,,,,,,,
3836_1,2024-10-04,2.7,N,3836.1,11.6,18.5,18.4,8.3,7.9,,,,,,,,,,11.6,0,,,
3836_1,2024-10-04,2.75,N,3836.1,11.6,18.5,18.4,8.3,7.9,,,,,,,,,,11.6,0,,,
5172_1,2024-10-04,2.24,N,5172.1,12.5,18,16.2,7.8,1.5,10,0.002550059426,9.798540674,17.92144554,16.2,435099182.6,2.871782098,10.48183475,17.89610868,10.8,0.0655487397,,,
5184_1,2024-10-04,5.88,N,5184.1,6.7,,,,,,,,,,,,,,,,,,
5236_1,2024-10-04,3.8,N,5236.1,30.5,,,,,,,,,,,,,,,,,,
3464_1,2024-10-03,6.15,N,3464.1,19.2,,,,,,,,,,,,,,,,,,
3464_2,2024-10-03,6.45,N,3464.1,19.2,,,,,,,,,,,,,,,,,,
3524_1,2024-10-03,4.21,N,3524.1,15.2,16.2,7.3,9.3,1.9,4,0.002890230895,5.131800963,15.64770279,7.626783132,345191258.3,79.08314029,5.743407731,13.01480608,9.6,0.2503865731,,,
3838_1,2024-10-03,8.6,N,3838.1,29.9,17.9,6.8,9.5,3.6,7,0.005221558651,8.233700214,17.70060578,7.643706519,501422783.1,215.4314689,7.731469939,14.60235294,29.9,0,,,
3838_2,2024-10-03,8.1,N,3838.1,29.9,17.9,6.8,9.5,3.6,7,0.005221558651,8.233700214,17.70060578,7.643706519,501422783.1,215.4314689,7.731469939,14.60235294,29.9,0,,,
3838_3,2024-10-03,7.7,N,3838.1,29.9,17.9,6.8,9.5,3.6,7,0.005221558651,8.233700214,17.70060578,7.643706519,501422783.1,215.4314689,7.731469939,14.60235294,29.9,0,,,
3838_4,2024-10-03,6.7,N,3838.1,29.9,17.9,6.8,9.5,3.6,7,0.005221558651,8.233700214,17.70060578,7.643706519,501422783.1,215.4314689,7.731469939,14.60235294,29.9,0,,,
3838_5,2024-10-03,6.9,N,3838.2,11,18.2,9.1,9,0,7,0.006025616285,6.963765497,17.82186798,9.328793744,223394317.7,9.391432539,7.553809359,17.56469204,6.9,0.0570253426,,,
5202_1,2024-10-03,4.6,Y,5202.1,4,,,,,,,,,,,,,,,,,,
5240_1,2024-10-03,5.22,N,5240.1,18.9,,,,,,,,,,,,,,,,,,
5240_1,2024-10-03,5.32,N,5240.1,18.9,,,,,,,,,,,,,,,,,,
5254_1,2024-10-03,2,N,5254.1,7.9,,,,,,,,,,,,,,,,,,
5254_1,2024-10-03,2.03,N,5254.1,7.9,,,,,,,,,,,,,,,,,,
5254_1,2024-10-03,1.84,N,5254.1,7.9,,,,,,,,,,,,,,,,,,
5300_1,2024-10-03,2.55,Y,5300.1,3,17.8,17.7,8.7,8.6,3.1,0.0001787974517,1.5,17.77163971,,114031464.3,0.07560284686,,17.77163971,3.1,0,11.5,,6.2
9961_1,2024-10-03,2.21,N,9961.1,12.2,19.3,11.5,9.6,0.2,8,0.006639639819,8.215559879,19.0011542,11.84863071,436191719.7,43.59109869,8.528458763,18.28877329,8.4,0.2559152514,18,420,16
9961_1,2024-10-03,2.15,N,9961.1,12.2,19.3,11.5,9.6,0.2,8,0.006639639819,8.215559879,19.0011542,11.84863071,436191719.7,43.59109869,8.528458763,18.28877329,8.4,0.2559152514,18,420,16
9961_2,2024-10-03,2.56,N,9961.1,12.2,19.3,11.5,9.6,0.2,8,0.006639639819,8.215559879,19.0011542,11.84863071,436191719.7,43.59109869,8.528458763,18.28877329,8.4,0.2559152514,18,420,16
9961_2,2024-10-03,2.35,N,9961.1,12.2,19.3,11.5,9.6,0.2,8,0.006639639819,8.215559879,19.0011542,11.84863071,436191719.7,43.59109869,8.528458763,18.28877329,8.4,0.2559152514,18,420,16
7_2,2024-10-02,4.3,N,7.1,9.1,18.3,17.2,10.4,5.1,7,0.0009048770884,5.024963676,18.27907818,17.70757125,156392967.4,0.3918182525,4.621739017,18.26286303,6,0.004243047814,,,
7_1,2024-10-02,4.15,N,7.2,9.1,18,17.2,9.8,5.9,9.1,0.000529849906,7.236897724,17.96437207,,298094663.1,1.131241487,,17.96437207,9.1,0,,,
7_1,2024-10-02,3.95,N,7.2,9.1,18,17.2,9.8,5.9,9.1,0.000529849906,7.236897724,17.96437207,,298094663.1,1.131241487,,17.96437207,9.1,0,,,
432_1,2024-10-02,1.24,N,432.1,3,14.5,14.3,9,8.9,3.1,0.0001414820734,1.997913219,14.47663828,,89697729.48,0.05162787505,,14.47663828,3.1,0,,,
3534_1,2024-10-02,4.49,N,3534.1,7,16.2,15.3,8.9,6.2,7.1,0.0004729802454,3.816345987,16.11032944,,156345174.4,0.7380643988,,16.11032944,7.1,0,,,
3534_2,2024-10-02,3.44,N,3534.1,7,16.2,15.3,8.9,6.2,7.1,0.0004729802454,3.816345987,16.11032944,,156345174.4,0.7380643988,,16.11032944,7.1,0,,,
3562_1,2024-10-02,5.38,N,3562.1,15.8,15.9,11.7,8.3,0.1,12,0.003794594103,11.56217823,15.76039386,11.7,448647507.7,6.799138908,12.42066642,15.71159171,12.5,0.04411010511,,,
3562_2,2024-10-02,4.92,N,3562.1,15.85,15.9,11.7,8.3,0.1,12,0.003794594103,11.56217823,15.76039386,11.7,448647507.7,6.799138908,12.42066642,15.71159171,12.5,0.04411010511,,,
4282_1,2024-10-02,3.85,N,4282.1,9.4,17.7,13.5,8.7,0.1,7,0.003429085188,7.808850073,17.69772626,13.53512588,250333866.8,1.945777468,7.764627035,17.63735622,7.7,0.05664867439,,,
4282_1,2024-10-02,3.8,N,4282.1,9.4,17.7,13.5,8.7,0.1,7,0.003429085188,7.808850073,17.69772626,13.53512588,250333866.8,1.945777468,7.764627035,17.63735622,7.7,0.05664867439,,,
5184_1,2024-10-02,5.6,N,5184.1,6.7,18.4,13.8,8.6,0.5,5,0.005745108336,5.279114204,18.39967674,13.8,224864070.8,1.342480583,5.417432126,18.32841344,5.6,0.04389615606,,,
5184_1,2024-10-02,5.6,N,5184.1,6.7,18.4,13.8,8.6,0.5,5,0.005745108336,5.279114204,18.39967674,13.8,224864070.8,1.342480583,5.417432126,18.32841344,5.6,0.04389615606,,,
5330_1,2024-10-02,4.35,N,5330.1,5.8,18,17.7,8.6,8.4,6,0.0001809711032,2.827290808,17.90246458,,224033830.9,0.7207036173,,17.90246458,5.8,0,,,
5416_1,2024-10-02,1.55,N,5416.1,11.3,18.6,15.2,8.7,0.2,9,0.003149359312,9.402259541,18.51788733,15.28293374,385915080.2,3.469613953,9.741280048,18.49401383,9.5,0.06875550989,,130,17
5492_1,2024-10-02,7.9,N,5492.1,26.5,17.8,7.6,9.1,2.8,8,0.004587093411,9.747809521,17.8,8.289518625,592044931.7,213.4752403,8.97078107,15.32798963,26.5,0,,,
2856_1,2024-10-01,4.23,N,2856.1,18.9,,,,,,,,,,,,,,,,,,
2858_1,2024-10-01,4.93,N,2858.1,37.2,,,,,,,,,,,,,,,,,,
3528_1,2024-10-01,5.07,N,3528.1,15.5,17.4,7.5,8.9,0.1,5,0.004844766996,5.974355799,16.87764694,8.754690028,401792370.8,85.66376567,6.392710223,14.49293379,11,0.1685867493,,,
3528_2,2024-10-01,4.62,N,3528.1,15.5,17.4,7.5,8.9,0.1,5,0.004844766996,5.974355799,16.87764694,8.754690028,401792370.8,85.66376567,6.392710223,14.49293379,11,0.1685867493,,,
4448_1,2024-10-01,7.77,N,4448.1,14.3,18.9,14.9,10.8,0.1,13,0.002737798461,10.89747143,18.46517838,15.19004877,413558453.6,6.808688922,13.35104095,18.46422452,13.7,0.0008506161823,,,
4448_1,2024-10-01,7.8,N,4448.1,14.3,18.9,14.9,10.8,0.1,13,0.002737798461,10.89747143,18.46517838,15.19004877,413558453.6,6.808688922,13.35104095,18.46422452,13.7,0.0008506161823,,,
4808_1,2024-10-01,3.7,N,4808.1,4.9,,,,,,,,,,,,,,,,,,
5040_1,2024-10-01,5.57,N,5040.1,12.5,19.2,9.1,9,0.4,6,0.005633951495,6.95888091,19.04303441,9.742846593,464784966.8,55.72929765,6.576482375,17.75403748,6.7,0.4845083507,,,
5814_1,2024-10-01,7.6,N,5814.1,33.8,19.4,6.2,9,1.6,7,0.004230431928,8.389808524,18.94725444,7.726721844,484374645.9,167.43469,7.694784733,16.62908031,35.7,0,,,
1892_1,2024-09-30,3.6,N,1892.1,3,,,,,,,,,,,,,,,,,,
1896_1,2024-09-30,3.5,N,1896.1,17.7,,,,,,,,,,,,,,,,,,
2930_1,2024-09-30,1.32,N,2930.1,2,,,,,,,,,,,,,,,,,,
3174_1,2024-09-30,6.9,N,3174.1,13.4,19.3,6.8,8.9,0,6,0.005608056139,7.378435731,19.16303552,7.844126437,354719759.6,32.31665919,6.685612309,18.32397973,7.5,0.183794578,,,
3174_1,2024-09-30,6.8,N,3174.1,13.4,19.3,6.8,8.9,0,6,0.005608056139,7.378435731,19.16303552,7.844126437,354719759.6,32.31665919,6.685612309,18.32397973,7.5,0.183794578,,,
3188_1,2024-09-30,6.12,N,3188.1,8.5,,,,,,,,,,,,,,,,,,
3746_1,2024-09-30,3.66,Y,3746.1,4.3,,,,,,,,,,,,,,,,,,
3760_1,2024-09-30,7.2,N,3760.1,12.5,,,,,,,,,,,,,,,,,,
3824_1,2024-09-30,6.3,N,3824.1,6.1,19.7,18.9,8.6,7.6,6.1,0.0005782882009,3.730466311,19.4848016,,328041744.6,2.2518535,,19.4848016,6.1,0,,,
4336_1,2024-09-30,5,N,4336.1,8.4,19,18.3,8.9,8.2,8.5,0.0007518986073,3.205389761,18.69157507,,381637994.7,5.117276078,,18.69157507,8.5,0,,,3.4
4336_1,2024-09-30,5.2,N,4336.1,8.4,19,18.3,8.9,8.2,8.5,0.0007518986073,3.205389761,18.69157507,,381637994.7,5.117276078,,18.69157507,8.5,0,,,3.4
4640_1,2024-09-30,6.33,N,4640.1,14.3,18.8,15.1,9,0.5,14,0.003555135187,11.15427192,18.35655096,,497582632.2,11.37881957,14.5,18.35616719,14.3,0,7,,3.2
5174_1,2024-09-30,4.2,Y,5174.1,3.4,,,,,,,,,,,,,,,,,,
5182_1,2024-09-30,6.35,N,5182.1,24.4,19.1,5.7,9,0.4,5,0.00470182861,6.453076031,18.80385866,7.323733257,494930021.3,190.9937838,5.768155936,15.05972025,16.4,0.08021855385,,,
5250_1,2024-09-30,5.1,N,5250.1,6.09,19.6,18.8,8.6,4.7,6.1,0.0009743952217,2.618546951,19.30756912,,263024362.1,3.015143662,,19.30756912,6.1,0,,,
5302_1,2024-09-30,5.92,N,5302.1,22.9,18.9,4.5,9.8,0.1,4,0.006193526632,5.018997389,18.30162627,5.149023393,439026589.3,280.3336052,5.406332493,11.2018903,21.2,0.06599660549,7,41,5.3
5408_1,2024-09-30,2.2,N,5408.1,12.5,18.9,12.1,9.2,0.1,7,0.004172014343,7.99292969,18.74195266,12.58829722,372742537.3,27.65475303,8.341947288,18.17788217,7.6,0.2551813417,,1300,20
5658_1,2024-09-30,5.22,N,5658.1,13.4,,,,,,,,,,,,,,,,,,
5664_1,2024-09-30,6.4,N,5664.1,6.7,19.8,19.3,8.3,8,6.7,0.000399198136,2.690462013,19.58123546,,319270387.6,2.219634711,,19.58123546,6.7,0,,,
1802_1,2024-09-29,3.43,N,1802.1,17,17.3,14,8.2,0.3,8,0.002135143414,7.629355009,17.08789866,14.14384871,369912616.9,6.88753375,8.460563678,16.99358863,7.6,0.2183118346,,,
1802_1,2024-09-29,3.4,N,1802.1,17,17.3,14,8.2,0.3,8,0.002135143414,7.629355009,17.08789866,14.14384871,369912616.9,6.88753375,8.460563678,16.99358863,7.6,0.2183118346,,,
1802_2,2024-09-29,3.15,N,1802.2,10,17.2,11.9,8.3,0.2,7,0.003003817568,7.523604728,17.06465685,12.27229375,327938501.1,5.775020881,7.655259054,16.95398719,6.5,0.1723914869,,,
1802_2,2024-09-29,3.13,N,1802.2,10,17.2,11.9,8.3,0.2,7,0.003003817568,7.523604728,17.06465685,12.27229375,327938501.1,5.775020881,7.655259054,16.95398719,6.5,0.1723914869,,,
1820_1,2024-09-29,2.95,N,1820.1,4.6,17.2,16.5,8.6,8.5,4.6,0.001020051678,2.45582491,17.08556869,,149364523.5,0.5495739522,,17.08556869,4.6,0,,,
1820_1,2024-09-29,2.87,N,1820.1,4.6,17.2,16.5,8.6,8.5,4.6,0.001020051678,2.45582491,17.08556869,,149364523.5,0.5495739522,,17.08556869,4.6,0,,,
3486_1,2024-09-29,1.2,Y,3486.1,2.8,,,,,,,,,,,,,,,,,,
3788_1,2024-09-29,6.4,N,3788.1,14,,,,,,,,,,,,,,,,,,
3788_1,2024-09-29,6.28,N,3788.1,14,,,,,,,,,,,,,,,,,,
3816_1,2024-09-29,4.9,N,3816.1,5.5,,,,,,,,,,,,,,,,,,
3816_1,2024-09-29,4.95,N,3816.1,5.5,,,,,,,,,,,,,,,,,,
4444_1,2024-09-29,3.25,N,4444.1,8.2,18.6,18.3,8.8,7.9,8.2,0.0001874357242,3.490403886,18.46819499,,393903695.4,1.660847191,,18.46819499,8.2,0,,,
4848_1,2024-09-29,6.2,N,4848.1,11.6,,,,,,,,,,,,,,,,,,
5024_1,2024-09-29,12.2,N,5024.1,22.6,,,,,,,,,,,,,,,,,,
5024_1,2024-09-29,12.15,N,5024.1,22.6,,,,,,,,,,,,,,,,,,
5236_1,2024-09-29,3.7,N,5236.1,30.5,,,,,,,,,,,,,,,,,,
5348_1,2024-09-29,7.15,Y,5348.1,8.2,,,,,,,,,,,,,,,,,,
5352_1,2024-09-29,4.5,N,5352.1,17.4,,,,,,,,,,,,,,,,,,
5394_1,2024-09-29,2.1,N,5394.1,5.8,,,,,,,,,,,,,,,,,,
5410_1,2024-09-29,5.4,N,5410.1,30.5,,,,,,,,,,,,,,,,,,
3302_5,2024-09-28,5.9,N,3302.1,40.2,,,,,,,,,,,,,,,,,,
3520_1,2024-09-28,3.81,N,3520.1,36,,,,,,,,,,,,,,,,,,
3598_1,2024-09-28,3.87,Y,3598.1,4,,,,,,,,,,,,,,,,,,
3682_1,2024-09-28,6.6,N,3682.1,26.8,18.1,6.7,7.6,1.7,6,0.003985986226,7.805335382,17.95271457,7.420804486,490755462.1,269.7167637,6.931390449,13.7351982,23,0.04888947556,,,
3682_1,2024-09-28,6.65,N,3682.1,26.8,18.1,6.7,7.6,1.7,6,0.003985986226,7.805335382,17.95271457,7.420804486,490755462.1,269.7167637,6.931390449,13.7351982,23,0.04888947556,,,
3802_1,2024-09-28,6.2,N,3802.1,9.8,,,,,,,,,,,,,,,,,,
4332_1,2024-09-28,9.3,N,4332.1,21,19.2,9,11.7,0.5,8,0.006870602851,10.34772474,19.2,10.49919644,752230721.3,178.4750605,9.505931983,17.3973082,16.4,0.08766886559,,,
4332_1,2024-09-28,9.5,N,4332.1,21,19.2,9,11.7,0.5,8,0.006870602851,10.34772474,19.2,10.49919644,752230721.3,178.4750605,9.505931983,17.3973082,16.4,0.08766886559,,,
5330_1,2024-09-28,4.3,N,5330.1,5.8,,,,,,,,,,,,,,,,,,
70_1,2024-09-27,5.75,N,70.1,6.7,18.8,18.7,6.9,4.8,7,0.0001895721196,1.5,18.73392736,,329777236.2,0.5011870592,,18.73392736,6.7,0,,,
70_1,2024-09-27,6.33,N,70.1,6.7,18.8,18.7,6.9,4.8,7,0.0001895721196,1.5,18.73392736,,329777236.2,0.5011870592,,18.73392736,6.7,0,,,
3188_1,2024-09-27,6.09,N,3188.1,8.5,19.7,19.2,8.3,8.1,8.5,0.0003971062986,3.088259783,19.44983486,,417809008.1,3.770500008,,19.44983486,8.5,0,,,
3188_1,2024-09-27,6.1,N,3188.1,8.5,19.7,19.2,8.3,8.1,8.5,0.0003971062986,3.088259783,19.44983486,,417809008.1,3.770500008,,19.44983486,8.5,0,,,
3396_1,2024-09-27,6.2,N,3396.1,15.5,19.2,6.2,9.9,0.1,6,0.008127315312,7.10536374,19.07784987,7.063449005,499390054.7,125.8612334,6.634062673,16.4144687,8.7,0.3606960009,,,
3396_1,2024-09-27,6.18,N,3396.1,15.5,19.2,6.2,9.9,0.1,6,0.008127315312,7.10536374,19.07784987,7.063449005,499390054.7,125.8612334,6.634062673,16.4144687,8.7,0.3606960009,,,
3448_1,2024-09-27,6.15,N,3448.1,14.6,18.6,7.4,8.1,0,5,0.005913547112,6.110634019,18.52318072,7.944994413,274455092.9,56.53818891,5.748322773,16.08913119,4.9,0.4073296495,,,
3448_1,2024-09-27,6.19,N,3448.1,14.6,18.6,7.4,8.1,0,5,0.005913547112,6.110634019,18.52318072,7.944994413,274455092.9,56.53818891,5.748322773,16.08913119,4.9,0.4073296495,,,
3604_1,2024-09-27,6,N,3604.1,16.5,19.3,9.3,8.4,0.1,6,0.00483648248,7.190021588,18.90950922,9.640568798,588948561.3,151.0251725,6.785461366,16.42059409,6.8,0.6639797157,,,
